# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	13. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	C
# Flight type and number:	Free Flight 5
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
1819660	2996.7992	1880.9847	128.2000	3.9830	7.5603	0.0000	-1.7595	0.8021	0.0000	1
1819680	2997.5596	1882.5128	128.2000	3.5692	7.7180	0.0000	-2.2998	0.7636	-0.0000	1
1819700	2998.2268	1884.0719	128.2000	3.0339	7.8758	0.0000	-3.0254	0.7935	0.0000	1
1819720	2998.7732	1885.6631	128.2000	2.3639	8.0421	0.0000	-3.7341	0.8764	-0.0000	1
1819740	2999.1724	1887.2888	128.2000	1.5928	8.2127	0.0000	-4.1023	0.8657	0.0000	1
1819760	2999.4103	1888.9482	128.2000	0.7887	8.3663	0.0000	-4.0607	0.7325	0.0000	1
1819780	2999.4879	1890.6353	128.2000	0.0198	8.4688	0.0000	-3.6923	0.3507	-0.0000	1
1819800	2999.4182	1892.3357	128.2000	-0.6798	8.4881	0.0000	-3.2694	-0.1321	0.0000	1
1819820	2999.2160	1894.0305	128.2000	-1.3281	8.4091	0.0000	-3.1048	-0.6693	-0.0000	1
1819840	2998.8869	1895.6994	128.2000	-1.9844	8.2400	0.0000	-3.3395	-1.0833	0.0000	1
1819860	2998.4222	1897.3265	128.2000	-2.7126	8.0160	0.0000	-3.8823	-1.2520	-0.0000	1
1819880	2997.8019	1898.9058	128.2000	-3.5452	7.7889	0.0000	-4.4778	-1.0922	0.0000	1
1819900	2997.0042	1900.4421	128.2000	-4.4641	7.5970	0.0000	-4.8163	-0.8203	-0.0000	1
1819920	2996.0162	1901.9446	128.2000	-5.4114	7.4401	0.0000	-4.7852	-0.7010	0.0000	1
