# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	25. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	I
# Flight type and number:	Free Flight 10
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
3841800	2990.7410	1855.1889	112.7000	-0.7048	-1.0905	0.0006	-0.9398	-0.8383	-0.0066	1
3841820	2990.5831	1854.9537	112.7000	-0.8022	-1.1193	0.0000	-0.1250	0.6645	0.0004	1
3841840	2990.4201	1854.7412	112.7000	-0.7562	-0.9127	0.0006	0.6743	1.6097	0.0050	1
3841860	2990.2806	1854.5886	112.7002	-0.6104	-0.5876	0.0027	0.9561	1.8609	0.0128	1
3841880	2990.1760	1854.5062	112.7011	-0.4529	-0.2602	0.0089	0.7191	1.4909	0.0423	1
3841900	2990.0995	1854.4845	112.7038	-0.3383	0.0201	0.0230	0.3973	1.2738	0.0919	1
3841920	2990.0406	1854.5142	112.7103	-0.2526	0.2781	0.0504	0.3429	1.1323	0.1573	1
3841940	2989.9984	1854.5957	112.7239	-0.1224	0.6216	0.1052	0.7186	1.9569	0.3563	1
3841960	2989.9917	1854.7629	112.7524	0.1929	1.2289	0.2154	2.1088	3.8935	0.6312	1
3841980	2990.0756	1855.0873	112.8101	0.8610	2.2019	0.4504	4.4373	6.0519	1.5186	1
3842000	2990.3361	1855.6437	112.9325	1.9251	3.4020	0.9103	6.6390	6.6972	2.9900	1
3842020	2990.8456	1856.4481	113.1742	3.1283	4.4342	1.6241	6.3520	4.3653	4.4197	1
3842040	2991.5874	1857.4174	113.5822	3.9653	4.9179	2.4286	2.7997	0.5706	4.2662	1
3842060	2992.4317	1858.4152	114.1456	4.0303	4.7842	2.9848	-2.1730	-2.3556	1.8460	1
3842080	2993.1995	1859.3310	114.7761	3.3200	4.2417	3.0112	-5.5874	-3.4615	-1.6050	1
3842100	2993.7597	1860.1119	115.3501	2.1587	3.4953	2.5116	-6.6166	-4.0353	-3.8917	1
3842120	2994.0630	1860.7292	115.7807	0.8714	2.5932	1.7395	-6.4859	-4.9465	-4.3374	1
3842140	2994.1083	1861.1492	116.0459	-0.3737	1.5342	0.9761	-6.1377	-5.7537	-3.5761	1
3842160	2993.9135	1861.3429	116.1712	-1.4497	0.3879	0.3975	-4.9684	-6.0022	-2.3444	1
3842180	2993.5284	1861.3044	116.2049	-2.1723	-0.6843	0.0891	-2.5426	-5.0519	-0.7750	1
3842200	2993.0446	1861.0691	116.2068	-2.4036	-1.4973	0.0600	0.3320	-3.3115	0.6720	1
3842220	2992.5670	1860.7055	116.2289	-2.1952	-1.9208	0.1975	2.1444	-0.9564	1.1126	1
3842240	2992.1665	1860.3008	116.2858	-1.7498	-1.9477	0.2918	2.6667	0.9809	0.1008	1
3842260	2991.8671	1859.9264	116.3456	-1.2681	-1.7327	0.2047	2.3358	1.5744	-1.0828	1
3842280	2991.6593	1859.6077	116.3677	-0.8687	-1.4935	-0.0156	1.7463	1.0761	-1.4257	1
3842300	2991.5196	1859.3290	116.3394	-0.6119	-1.3736	-0.2182	0.8828	0.1210	-0.7820	1
3842320	2991.4145	1859.0583	116.2804	-0.5276	-1.3832	-0.3056	-0.0744	-0.3687	-0.0314	1
3842340	2991.3085	1858.7757	116.2171	-0.5928	-1.4473	-0.2995	-0.7298	-0.4140	0.2477	1
3842360	2991.1774	1858.4794	116.1606	-0.7290	-1.4843	-0.2757	-0.7732	-0.0517	0.0656	1
3842380	2991.0169	1858.1820	116.1069	-0.8591	-1.4413	-0.2775	-0.5796	0.4773	-0.1047	1
3842400	2990.8338	1857.9028	116.0496	-0.9533	-1.3104	-0.2979	-0.3108	0.8650	-0.1616	1
3842420	2990.6356	1857.6579	115.9877	-1.0354	-1.1065	-0.3036	-0.4276	1.1945	0.0392	1
3842440	2990.4196	1857.4602	115.9282	-1.1452	-0.8398	-0.2592	-0.6540	1.4617	0.3749	1
3842460	2990.1776	1857.3219	115.8840	-1.2908	-0.5072	-0.1445	-0.8694	1.8536	0.7547	1
3842480	2989.9033	1857.2574	115.8704	-1.4327	-0.1100	0.0495	-0.6947	2.1845	1.1985	1
3842500	2989.6045	1857.2779	115.9038	-1.4943	0.3132	0.3064	-0.0411	2.1794	1.4951	1
3842520	2989.3056	1857.3826	115.9929	-1.4097	0.6861	0.5483	0.8514	1.7193	1.1928	1
3842540	2989.0406	1857.5524	116.1231	-1.1568	0.9139	0.6167	1.7226	0.6976	-0.1214	1
3842560	2988.8429	1857.7482	116.2396	-0.7609	0.9257	0.3027	2.3452	-0.5922	-2.7509	1
3842580	2988.7362	1857.9226	116.2442	-0.2861	0.7279	-0.5190	2.5617	-1.5418	-5.6696	1
3842600	2988.7284	1858.0393	116.0320	0.1754	0.4003	-1.7154	2.2287	-1.8975	-7.0767	1
3842620	2988.8064	1858.0827	115.5580	0.5347	0.0217	-2.8539	1.3938	-1.8664	-5.3047	1
3842640	2988.9423	1858.0480	114.8905	0.7793	-0.4183	-3.4068	0.8858	-2.3542	-0.7299	1
3842660	2989.1181	1857.9154	114.1953	0.9934	-1.0003	-3.1121	1.0484	-3.3990	4.0714	1
3842680	2989.3397	1857.6479	113.6456	1.2761	-1.7427	-2.1713	1.7828	-4.2897	6.2801	1
3842700	2989.6286	1857.2183	113.3268	1.6172	-2.4964	-1.0750	1.9207	-3.7469	5.4244	1
3842720	2989.9865	1856.6494	113.2156	1.8656	-2.9969	-0.2342	0.8970	-1.6357	3.1807	1
3842740	2990.3748	1856.0196	113.2331	1.8508	-3.0447	0.2145	-0.9673	1.1686	1.1411	1
3842760	2990.7268	1855.4315	113.3014	1.5339	-2.6478	0.3393	-2.4576	3.2131	-0.1092	1
3842780	2990.9884	1854.9605	113.3688	1.0451	-2.0241	0.2582	-2.7819	3.5461	-0.8503	1
3842800	2991.1449	1854.6218	113.4047	0.5723	-1.4572	0.0699	-2.1667	2.4552	-1.2127	1
3842820	2991.2173	1854.3776	113.3968	0.2450	-1.1372	-0.1200	-1.1659	0.7948	-0.8702	1
3842840	2991.2429	1854.1669	113.3567	0.1045	-1.0967	-0.2133	-0.1914	-0.5966	-0.1333	1
3842860	2991.2591	1853.9389	113.3115	0.1283	-1.2317	-0.1687	0.5196	-1.0178	0.6361	1
3842880	2991.2942	1853.6743	113.2892	0.2646	-1.3995	-0.0124	0.9568	-0.8210	1.0295	1
3842900	2991.3649	1853.3791	113.3065	0.4462	-1.5038	0.2008	0.9829	-0.2786	1.1858	1
3842920	2991.4727	1853.0727	113.3695	0.6022	-1.5057	0.4175	0.6773	0.2551	1.0764	1
3842940	2991.6058	1852.7768	113.4735	0.6743	-1.3985	0.5821	0.1033	0.8274	0.6656	1
3842960	2991.7424	1852.5133	113.6023	0.6293	-1.1915	0.6436	-0.5568	1.3002	-0.0205	1
3842980	2991.8575	1852.3002	113.7310	0.4710	-0.9230	0.5894	-1.1115	1.5245	-0.6131	1
3843000	2991.9308	1852.1441	113.8381	0.2464	-0.6725	0.4686	-1.2606	1.1593	-0.7499	1
3843020	2991.9560	1852.0312	113.9184	0.0225	-0.5335	0.3648	-1.0575	0.3111	-0.4131	1
3843040	2991.9398	1851.9307	113.9840	-0.1557	-0.5467	0.3471	-0.7302	-0.5358	0.1994	1
3843060	2991.8937	1851.8125	114.0572	-0.2816	-0.6617	0.4362	-0.4956	-0.8276	0.7595	1
3843080	2991.8271	1851.6661	114.1585	-0.3695	-0.7666	0.5943	-0.3666	-0.3947	0.9664	1
3843100	2991.7459	1851.5059	114.2949	-0.4304	-0.7726	0.7427	-0.2351	0.3530	0.6535	1
3843120	2991.6550	1851.3570	114.4556	-0.4709	-0.6880	0.8110	-0.1456	0.6764	0.0457	1
3843140	2991.5576	1851.2307	114.6193	-0.5043	-0.6045	0.7895	-0.1595	0.3225	-0.3624	1
3843160	2991.4533	1851.1152	114.7713	-0.5434	-0.6081	0.7275	-0.2456	-0.3384	-0.3628	1
3843180	2991.3402	1850.9874	114.9103	-0.5807	-0.7132	0.6796	-0.1765	-0.8137	-0.1383	1
3843200	2991.2210	1850.8299	115.0432	-0.5936	-0.8689	0.6611	0.0316	-0.8635	-0.0024	1
3843220	2991.1027	1850.6399	115.1748	-0.5739	-1.0088	0.6519	0.1960	-0.6185	-0.0443	1
3843240	2990.9914	1850.4264	115.3040	-0.5356	-1.0804	0.6277	0.2216	-0.1697	-0.1813	1
3843260	2990.8885	1850.2077	115.4259	-0.4933	-1.0435	0.5761	0.1794	0.5086	-0.3242	1
3843280	2990.7941	1850.0090	115.5344	-0.4370	-0.8857	0.4899	0.3353	1.1381	-0.5228	1
3843300	2990.7137	1849.8534	115.6218	-0.3453	-0.6486	0.3631	0.5866	1.4037	-0.7563	1
3843320	2990.6560	1849.7496	115.6796	-0.2229	-0.4238	0.2035	0.7079	1.0074	-0.8900	1
3843340	2990.6246	1849.6839	115.7032	-0.1053	-0.3011	0.0391	0.5384	0.2949	-0.8183	1
3843360	2990.6138	1849.6291	115.6953	-0.0275	-0.3287	-0.0967	0.2373	-0.5551	-0.5674	1
3843380	2990.6136	1849.5524	115.6646	0.0103	-0.5266	-0.1884	0.0827	-1.3598	-0.3270	1
3843400	2990.6180	1849.4185	115.6199	0.0418	-0.9386	-0.2478	0.1316	-2.5966	-0.2123	1
3843420	2990.6303	1849.1770	115.5654	0.1255	-1.6502	-0.3049	0.5771	-4.3813	-0.3022	1
3843440	2990.6682	1848.7584	115.4980	0.3322	-2.7229	-0.3904	1.3975	-6.4457	-0.5245	1
3843460	2990.7632	1848.0879	115.4093	0.7064	-4.0809	-0.5208	2.3969	-7.6278	-0.7877	1
3843480	2990.9508	1847.1260	115.2897	1.2147	-5.4469	-0.6925	2.9042	-6.7326	-0.9580	1
3843500	2991.2490	1845.9091	115.1323	1.7445	-6.4467	-0.8896	2.5910	-3.7143	-1.0476	1
3843520	2991.6485	1844.5474	114.9338	2.1991	-6.8380	-1.0932	1.9173	-0.1209	-1.0099	1
3843540	2992.1287	1843.1739	114.6950	2.5981	-6.6545	-1.2913	1.8329	2.4273	-0.9700	1
3843560	2992.6878	1841.8856	114.4173	3.0568	-6.1465	-1.4835	2.5972	3.1901	-0.9402	1
3843580	2993.3514	1840.7153	114.1016	3.6532	-5.6152	-1.6743	3.4559	2.5147	-0.9703	1
3843600	2994.1491	1839.6395	113.7476	4.3439	-5.2879	-1.8585	3.6832	0.9305	-0.9262	0
3843620	2995.0890	1838.6001	113.3582	5.0145	-5.2691	-2.0068	3.1483	-0.7833	-0.6282	1
3843640	2996.1549	1837.5318	112.9449	5.6014	-5.5318	-2.0864	2.6246	-2.1235	-0.1550	1
3843660	2997.3295	1836.3874	112.5237	6.1476	-5.9228	-2.1077	2.6643	-2.1537	0.0652	0
3843680	2998.6139	1835.1627	112.1018	6.7395	-6.2493	-2.1322	3.1827	-1.2927	-0.2014	1
3843700	3000.0253	1833.8877	111.6708	7.4161	-6.4075	-2.2146	3.6515	-0.2356	-0.6332	0
3843720	3001.5804	1832.5997	111.2160	8.1474	-6.4194	-2.3513	3.7618	0.3040	-0.8402	1
3843740	3003.2843	1831.3199	110.7303	8.8837	-6.3725	-2.4928	3.6290	0.2374	-0.6306	1
3843760	3005.1339	1830.0507	110.2189	9.6088	-6.2910	-2.6150	3.5724	0.3403	-0.5016	1
3843780	3007.1278	1828.8035	109.6843	10.3431	-6.0436	-2.7583	3.7388	1.7000	-0.8307	0
3843800	3009.2711	1827.6333	109.1155	11.0971	-5.4063	-2.9661	3.8709	4.4060	-1.3106	1
3843820	3011.5667	1826.6410	108.4979	11.8313	-4.2532	-3.1992	3.6185	7.3628	-1.2588	0
3843840	3014.0036	1825.9320	107.8358	12.4646	-2.7180	-3.3336	2.8646	8.6434	-0.3050	1
3843860	3016.5525	1825.5538	107.1644	12.9152	-1.1433	-3.2586	1.7109	7.6744	1.0644	1
3843880	3019.1697	1825.4747	106.5324	13.1399	0.1730	-2.9782	0.5407	5.5296	1.9586	0
3843900	3021.8085	1825.6230	105.9731	13.1318	1.2014	-2.6032	-0.6393	4.3161	2.0146	1
3843920	3024.4224	1825.9553	105.4911	12.9057	2.1629	-2.2536	-1.7031	4.8029	1.5691	0
3843940	3026.9707	1826.4881	105.0717	12.5142	3.3210	-1.9841	-2.3927	6.5616	1.1010	1
3843960	3029.4281	1827.2837	104.6975	12.0581	4.7952	-1.7868	-2.3736	8.3487	0.8071	0
3843980	3031.7940	1828.4062	104.3570	11.6502	6.5009	-1.6294	-1.8331	9.0993	0.7238	1
3844000	3034.0882	1829.8840	104.0457	11.3636	8.2258	-1.4857	-1.0450	8.5420	0.6889	0
3844020	3036.3394	1831.6966	103.7627	11.2077	9.7543	-1.3408	-0.4352	6.9387	0.7539	1
3844040	3038.5712	1833.7858	103.5094	11.1362	10.9751	-1.1912	-0.1195	5.2058	0.7540	0
3844060	3040.7939	1836.0866	103.2862	11.0522	11.9091	-1.0420	-0.4713	3.9836	0.7470	1
3844080	3042.9921	1838.5494	103.0926	10.8156	12.6271	-0.8945	-1.6503	3.1524	0.6968	0
3844100	3045.1201	1841.1375	102.9284	10.2914	13.1523	-0.7250	-3.4654	2.1967	0.8780	1
3844120	3047.1087	1843.8103	102.8026	9.4090	13.4451	-0.4654	-5.4049	0.7813	1.5464	0
3844140	3048.8837	1846.5155	102.7422	8.1916	13.4886	-0.0266	-6.9394	-0.4760	2.7568	1
3844160	3050.3853	1849.2058	102.7919	6.7342	13.3504	0.6272	-7.8587	-1.1145	3.9366	0
3844180	3051.5774	1851.8557	102.9931	5.1637	13.1400	1.4057	-8.0514	-1.1179	4.2142	1
3844200	3052.4508	1854.4618	103.3542	3.5954	12.9308	2.1115	-7.7365	-0.9840	3.1971	1
3844220	3053.0156	1857.0280	103.8377	2.0903	12.7355	2.5564	-7.3009	-0.9284	1.3548	0
3844240	3053.2869	1859.5560	104.3768	0.6474	12.5313	2.6829	-7.0672	-1.0404	-0.2759	1
3844260	3053.2745	1862.0405	104.9109	-0.7563	12.2748	2.5859	-6.9962	-1.4207	-1.0041	0
3844280	3052.9844	1864.4659	105.4111	-2.1037	11.9073	2.4312	-6.6060	-2.1555	-0.7776	1
3844300	3052.4330	1866.8035	105.8833	-3.3293	11.3788	2.3470	-5.7705	-3.1291	-0.0972	0
3844320	3051.6527	1869.0174	106.3499	-4.3706	10.6913	2.3589	-4.6539	-3.8693	0.3280	1
3844340	3050.6848	1871.0800	106.8269	-5.2206	9.9092	2.4144	-3.7517	-4.1040	0.3363	1
3844360	3049.5645	1872.9811	107.3157	-5.9266	9.1120	2.4580	-3.2028	-3.9269	0.1056	0
3844380	3048.3142	1874.7248	107.8101	-6.5477	8.3321	2.4853	-2.9335	-3.8086	0.0775	1
3844400	3046.9454	1876.3140	108.3098	-7.1282	7.5385	2.5424	-2.8297	-4.0109	0.3902	0
3844420	3045.4629	1877.7402	108.8270	-7.6966	6.6691	2.6840	-2.8159	-4.5917	0.9776	1
3844440	3043.8667	1878.9816	109.3834	-8.2758	5.6719	2.9331	-2.9420	-5.3465	1.5821	0
3844460	3042.1525	1880.0090	110.0003	-8.8839	4.5274	3.2494	-3.1312	-6.1288	1.7591	1
3844480	3040.3132	1880.7926	110.6832	-9.5248	3.2546	3.5329	-3.3027	-6.6982	1.2906	0
3844500	3038.3426	1881.3108	111.4134	-10.1837	1.9104	3.6673	-3.3447	-6.8867	0.1823	1
3844520	3036.2397	1881.5567	112.1501	-10.8268	0.5725	3.5811	-3.1624	-6.6000	-1.0605	0
