# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	13. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	L
# Flight type and number:	Free Flight 5
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
1816760	2946.0390	1838.8157	135.2797	2.4059	-14.6339	-0.2925	5.4289	1.4070	-0.0360	1
1816780	2946.6290	1835.9167	135.2206	3.4772	-14.3046	-0.2898	5.2547	1.9236	0.0587	1
1816800	2947.4299	1833.0939	135.1638	4.5241	-13.8841	-0.2693	5.1838	2.3203	0.1473	0
1816820	2948.4386	1830.3631	135.1128	5.5619	-13.3928	-0.2313	5.1940	2.6020	0.2349	1
1816840	2949.6546	1827.7368	135.0712	6.5875	-12.8346	-0.1769	5.1221	2.9440	0.3101	0
1816860	2951.0736	1825.2293	135.0421	7.5677	-12.1918	-0.1058	4.7724	3.4415	0.3932	1
1816880	2952.6817	1822.8600	135.0289	8.4524	-11.4433	-0.0139	4.1488	4.0349	0.5125	1
1816900	2954.4546	1820.6519	135.0365	9.1995	-10.5870	0.1047	3.3510	4.5837	0.6748	0
1816920	2956.3615	1818.6252	135.0708	9.7926	-9.6550	0.2474	2.5563	4.8443	0.7884	1
1816940	2958.3716	1816.7899	135.1355	10.2439	-8.7052	0.3947	1.9019	4.7454	0.7328	1
1816960	2960.4591	1815.1432	135.2287	10.5848	-7.7867	0.5226	1.4336	4.4609	0.5540	0
1816980	2962.6055	1813.6752	135.3445	10.8557	-6.9152	0.6290	1.2208	4.2308	0.4555	1
1817000	2964.8013	1812.3771	135.4803	11.0863	-6.0822	0.7375	1.0806	4.0860	0.6009	0
1817020	2967.0401	1811.2424	135.6396	11.2814	-5.2798	0.8562	0.8981	3.9396	0.6775	1
1817040	2969.3139	1810.2651	135.8228	11.4284	-4.5077	0.9359	0.5912	3.7805	0.2732	1
1817060	2971.6114	1809.4393	136.0139	11.5179	-3.7630	0.8997	0.2894	3.6448	-0.5737	0
1817080	2973.9211	1808.7599	136.1826	11.5558	-3.0355	0.7181	0.0712	3.6142	-1.3503	1
1817100	2976.2337	1808.2251	136.3011	11.5502	-2.3173	0.4460	-0.1222	3.5760	-1.5488	1
1817120	2978.5411	1807.8330	136.3610	11.5003	-1.6108	0.1756	-0.3709	3.4932	-1.2514	1
1817140	2980.8338	1807.5808	136.3714	11.4056	-0.9172	-0.0374	-0.5979	3.4288	-0.8756	0
1817160	2983.1033	1807.4661	136.3461	11.2779	-0.2309	-0.1860	-0.7164	3.4284	-0.5947	1
1817180	2985.3450	1807.4884	136.2970	11.1355	0.4503	-0.2769	-0.7204	3.4020	-0.3162	1
1817200	2987.5575	1807.6463	136.2353	10.9850	1.1178	-0.3120	-0.7629	3.2908	-0.0221	1
1817220	2989.7390	1807.9355	136.1722	10.8172	1.7639	-0.3002	-0.8944	3.1536	0.1783	0
1817240	2991.8844	1808.3518	136.1152	10.6212	2.3981	-0.2629	-1.0626	3.1463	0.2446	1
1817260	2993.9874	1808.8948	136.0670	10.3931	3.0406	-0.2283	-1.2116	3.2609	0.1442	0
1817280	2996.0416	1809.5681	136.0239	10.1279	3.6989	-0.2211	-1.4174	3.3604	-0.0418	1
1817300	2998.0386	1810.3743	135.9786	9.8135	4.3534	-0.2602	-1.7033	3.2420	-0.3249	0
1817320	2999.9671	1811.3094	135.9199	9.4383	4.9760	-0.3583	-2.0489	3.0021	-0.6587	1
1817340	3001.8139	1812.3647	135.8353	9.0014	5.5566	-0.5127	-2.3352	2.7725	-0.9238	1
1817360	3003.5676	1813.5321	135.7148	8.5095	6.1110	-0.7013	-2.5903	2.7183	-1.0309	0
1817380	3005.2177	1814.8091	135.5548	7.9679	6.6666	-0.8842	-2.8389	2.8125	-0.8805	1
1817400	3006.7548	1816.1987	135.3611	7.3872	7.2364	-1.0166	-3.0123	2.9087	-0.4942	1
1817420	3008.1726	1817.7037	135.1481	6.7926	7.8090	-1.0711	-2.9951	2.8647	-0.0431	1
1817440	3009.4718	1819.3223	134.9327	6.2159	8.3585	-1.0498	-2.8044	2.6742	0.3022	1
1817460	3010.6590	1821.0471	134.7282	5.6755	8.8607	-0.9772	-2.5920	2.3686	0.4720	1
1817480	3011.7420	1822.8666	134.5418	5.1710	9.3037	-0.8811	-2.4430	2.0526	0.5328	1
1817500	3012.7274	1824.7686	134.3757	4.6994	9.6907	-0.7896	-2.2893	1.7977	0.4378	1
