# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	26. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	L
# Flight type and number:	Free Flight 11
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
5733100	3030.1785	1848.0385	128.3642	6.2810	-12.8170	0.7781	-6.4000	-3.6946	-0.0787	1
5733120	3031.3065	1845.4012	128.5191	4.9082	-13.5426	0.7561	-7.3164	-3.5714	-0.1913	1
5733140	3032.1418	1842.6215	128.6667	3.3598	-14.2323	0.7131	-8.2456	-3.3737	-0.2345	0
5733160	3032.6504	1839.7083	128.8043	1.6893	-14.8530	0.6475	-8.6949	-2.9617	-0.3729	1
5733180	3032.8175	1836.6803	128.9257	0.0279	-15.3311	0.5390	-8.2127	-1.9936	-0.7100	1
5733200	3032.6616	1833.5758	129.0199	-1.4690	-15.5765	0.3912	-6.8997	-0.5346	-0.8610	1
5733220	3032.2299	1830.4497	129.0822	-2.7246	-15.5537	0.2527	-5.5603	0.8765	-0.6396	1
5733240	3031.5718	1827.3544	129.1210	-3.7823	-15.3209	0.1844	-4.8180	1.6547	-0.0989	1
5733260	3030.7170	1824.3213	129.1559	-4.7456	-14.9831	0.2160	-4.6707	1.8491	0.4568	1
5733280	3029.6736	1821.3611	129.2074	-5.6937	-14.6122	0.3271	-4.7954	1.8707	0.7455	1
5733300	3028.4395	1818.4764	129.2867	-6.6401	-14.2234	0.4709	-4.7373	1.9981	0.7537	1
5733320	3027.0175	1815.6718	129.3957	-7.5528	-13.8125	0.6129	-4.4536	2.1373	0.6745	1
5733340	3025.4184	1812.9514	129.5319	-8.3979	-13.3907	0.7451	-4.0077	2.1027	0.6374	1
5733360	3023.6584	1810.3155	129.6937	-9.1705	-12.9609	0.8676	-3.6637	2.1128	0.6166	1
5733380	3021.7502	1807.7671	129.8790	-9.8971	-12.4721	0.9623	-3.5431	2.5718	0.4074	1
5733400	3019.6995	1805.3267	130.0786	-10.6098	-11.8116	0.9877	-3.5567	3.8031	-0.0777	1
5733420	3017.5063	1803.0424	130.2740	-11.3254	-10.8554	0.9033	-3.5976	5.6411	-0.7395	1
5733440	3015.1694	1800.9845	130.4400	-12.0469	-9.5393	0.6950	-3.6219	7.5808	-1.3825	1
5733460	3012.6876	1799.2267	130.5520	-12.7686	-7.8970	0.3847	-3.6358	9.0527	-1.8121	0
5733480	3010.0620	1797.8257	130.5939	-13.4634	-6.0473	0.0259	-3.4154	9.7275	-1.9028	1
5733500	3007.3022	1796.8078	130.5624	-14.0750	-4.1477	-0.3090	-2.8162	9.5015	-1.5713	1
5733520	3004.4320	1796.1666	130.4703	-14.5389	-2.3256	-0.5508	-1.8979	8.7794	-0.9116	1
5733540	3001.4867	1795.8775	130.3421	-14.8104	-0.6163	-0.6647	-0.8473	8.1924	-0.1934	1
5733560	2998.5078	1795.9201	130.2044	-14.8684	1.0390	-0.6671	0.2515	8.2001	0.2625	1
5733580	2995.5393	1796.2931	130.0752	-14.7049	2.7178	-0.6058	1.3937	8.5749	0.4215	0
5733600	2992.6259	1797.0072	129.9621	-14.3272	4.4210	-0.5200	2.4349	8.6607	0.4492	1
5733620	2989.8084	1798.0615	129.8673	-13.7656	6.0421	-0.4214	3.2634	7.8121	0.5355	1
5733640	2987.1196	1799.4241	129.7935	-13.0645	7.4458	-0.3147	3.8151	6.3278	0.5681	1
5733660	2984.5826	1801.0399	129.7414	-12.2646	8.5736	-0.2192	4.2357	4.8633	0.4390	0
5733680	2982.2138	1802.8535	129.7058	-11.3993	9.4641	-0.1618	4.4773	3.8955	0.1547	1
5733700	2980.0229	1804.8255	129.6767	-10.5007	10.1925	-0.1516	4.5361	3.3077	-0.0917	1
5733720	2978.0135	1806.9305	129.6452	-9.5826	10.8070	-0.1680	4.6134	2.8274	-0.1398	1
5733740	2976.1898	1809.1483	129.6095	-8.6303	11.3190	-0.1754	4.8590	2.2960	0.0173	1
5733760	2974.5614	1811.4581	129.5750	-7.6200	11.7280	-0.1455	5.2424	1.7964	0.2613	0
5733780	2973.1418	1813.8395	129.5513	-6.5527	12.0308	-0.0657	5.4970	1.2552	0.5414	1
5733800	2971.9403	1816.2704	129.5488	-5.4633	12.2160	0.0610	5.4802	0.6129	0.7548	1
5733820	2970.9565	1818.7259	129.5757	-4.3968	12.2779	0.2170	5.2367	-0.0270	0.8610	0
5733840	2970.1816	1821.1816	129.6355	-3.3837	12.2341	0.3699	4.9111	-0.4725	0.7363	1
5733860	2969.6030	1823.6195	129.7236	-2.4335	12.1161	0.4837	4.5659	-0.7412	0.4334	1
5733880	2969.2082	1826.0280	129.8290	-1.5290	11.9412	0.5412	4.3891	-0.9857	0.1169	1
5733900	2968.9914	1828.3960	129.9401	-0.6217	11.6988	0.5542	4.5850	-1.3863	-0.0331	1
5733920	2968.9595	1830.7075	130.0507	0.3407	11.3648	0.5447	5.0026	-1.9404	-0.0764	1
5733940	2969.1277	1832.9419	130.1580	1.3774	10.9335	0.5196	5.4135	-2.4240	-0.1400	1
5733960	2969.5105	1835.0809	130.2585	2.4607	10.4354	0.4612	5.5374	-2.6709	-0.3894	1
5733980	2970.1120	1837.1161	130.3425	3.5258	9.9337	0.3402	5.2407	-2.4684	-0.7791	1
5734000	2970.9208	1839.0544	130.3946	4.5003	9.4913	0.1280	4.6036	-1.9795	-1.2808	1
5734020	2971.9121	1840.9126	130.3937	5.3290	9.1172	-0.2106	3.7128	-1.6377	-2.0382	1
5734040	2973.0524	1842.7013	130.3103	5.9965	8.7467	-0.7027	2.8961	-1.8922	-2.9426	1
5734060	2974.3107	1844.4113	130.1126	6.5382	8.2916	-1.3016	2.4055	-2.6002	-3.3409	0
5734080	2975.6677	1846.0179	129.7897	7.0150	7.7214	-1.8419	2.2805	-3.2074	-2.4775	1
5734100	2977.1167	1847.4998	129.3759	7.4723	7.0885	-2.1085	2.2798	-3.2785	-0.3861	0
5734120	2978.6566	1848.8533	128.9463	7.9212	6.4749	-2.0022	2.2278	-2.9420	1.6619	1
5734140	2980.2852	1850.0898	128.5750	8.3543	5.9312	-1.6301	2.1153	-2.5107	2.4782	0
5734160	2981.9983	1851.2258	128.2942	8.7664	5.4740	-1.2097	1.9956	-2.0780	2.0094	1
5734180	2983.7917	1852.2794	128.0911	9.1598	5.1138	-0.9004	1.9389	-1.5482	1.1246	0
5734200	2985.6622	1853.2713	127.9341	9.5322	4.8608	-0.7385	1.8161	-0.9711	0.4098	1
5734220	2987.6046	1854.2237	127.7957	9.8679	4.7069	-0.6842	1.5764	-0.5046	0.0360	0
5734240	2989.6094	1855.1541	127.6604	10.1490	4.6174	-0.6816	1.2412	-0.3074	-0.0982	1
5734260	2991.6642	1856.0706	127.5231	10.3743	4.5469	-0.6769	0.9628	-0.3376	0.0564	0
5734280	2993.7591	1856.9728	127.3896	10.5689	4.4615	-0.6225	0.9187	-0.5020	0.4566	1
5734300	2995.8918	1857.8552	127.2741	10.7651	4.3524	-0.5030	1.0254	-0.6183	0.7987	1
5734320	2998.0652	1858.7138	127.1884	10.9720	4.2342	-0.3503	1.0895	-0.6080	0.8338	0
5734340	3000.2806	1859.5489	127.1340	11.1666	4.1303	-0.2197	0.9210	-0.4548	0.5451	1
5734360	3002.5318	1860.3659	127.1005	11.3155	4.0539	-0.1511	0.6009	-0.3039	0.1418	1
5734380	3004.8068	1861.1705	127.0735	11.3984	4.0052	-0.1467	0.2316	-0.1843	-0.1502	0
5734400	3007.0912	1861.9680	127.0419	11.4111	3.9895	-0.1794	-0.1068	-0.0208	-0.2407	1
5734420	3009.3712	1862.7663	127.0018	11.3534	4.0342	-0.2145	-0.4638	0.3858	-0.1499	1
5734440	3011.6326	1863.5817	126.9561	11.2229	4.1834	-0.2287	-0.8391	1.0436	-0.0028	0
