# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	11. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	H
# Flight type and number:	Free Flight 3
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
1676280	3003.3449	1852.3529	115.2316	0.6972	-0.6280	-0.3313	-0.1789	0.3146	0.1259	1
1676300	3003.4811	1852.2327	115.1677	0.6344	-0.6364	-0.3034	-0.5125	-0.3984	0.1772	0
1676320	3003.5987	1852.0983	115.1103	0.5359	-0.7514	-0.2732	-0.5634	-0.8637	0.1474	1
1676340	3003.6954	1851.9322	115.0584	0.4499	-0.9157	-0.2537	-0.3543	-0.9047	0.0610	0
1676360	3003.7786	1851.7320	115.0088	0.4081	-1.0589	-0.2522	-0.0582	-0.6117	-0.0457	1
1676380	3003.8587	1851.5086	114.9575	0.4091	-1.1319	-0.2693	0.1192	-0.1514	-0.1323	1
1676400	3003.9422	1851.2793	114.9011	0.4281	-1.1119	-0.3015	0.1085	0.3461	-0.1976	1
1676420	3004.0299	1851.0638	114.8369	0.4471	-0.9958	-0.3447	0.0629	0.8365	-0.2397	0
1676440	3004.1211	1850.8810	114.7632	0.4745	-0.7969	-0.3954	0.1600	1.2039	-0.2725	1
1676460	3004.2197	1850.7451	114.6788	0.5339	-0.5451	-0.4503	0.4252	1.3821	-0.2863	0
1676480	3004.3346	1850.6629	114.5831	0.6257	-0.2794	-0.5029	0.5748	1.3426	-0.2586	1
1676500	3004.4700	1850.6333	114.4776	0.7065	-0.0382	-0.5419	0.3448	1.1166	-0.1582	1
1676520	3004.6173	1850.6476	114.3664	0.7208	0.1513	-0.5531	-0.1713	0.7904	0.0315	1
1676540	3004.7583	1850.6938	114.2564	0.6526	0.2820	-0.5303	-0.5892	0.4955	0.2165	1
1676560	3004.8783	1850.7605	114.1543	0.5419	0.3643	-0.4838	-0.6326	0.2985	0.2899	1
1676580	3004.9751	1850.8395	114.0628	0.4461	0.4131	-0.4349	-0.3626	0.1734	0.2257	0
1676600	3005.0568	1850.9257	113.9803	0.3852	0.4390	-0.3977	-0.1787	0.0759	0.1376	1
1676620	3005.1292	1851.0151	113.9038	0.3271	0.4498	-0.3689	-0.3175	0.0111	0.1268	1
1676640	3005.1876	1851.1056	113.8327	0.2301	0.4566	-0.3369	-0.6418	0.0345	0.1811	1
1676660	3005.2212	1851.1978	113.7690	0.0877	0.4721	-0.2950	-0.8439	0.1077	0.2416	0
1676680	3005.2227	1851.2945	113.7147	-0.0701	0.5020	-0.2442	-0.8028	0.2083	0.2731	1
1676700	3005.1932	1851.3986	113.6714	-0.2059	0.5374	-0.1879	-0.5903	0.1771	0.2966	0
1676720	3005.1403	1851.5094	113.6396	-0.2962	0.5626	-0.1314	-0.3396	0.0891	0.2825	1
1676740	3005.0747	1851.6236	113.6188	-0.3214	0.5708	-0.0824	0.0361	-0.0283	0.2238	1
1676760	3005.0118	1851.7377	113.6066	-0.2558	0.5728	-0.0501	0.5962	0.0115	0.1114	1
1676780	3004.9724	1851.8527	113.5988	-0.0953	0.5846	-0.0406	1.1097	0.1132	-0.0181	0
1676800	3004.9736	1851.9716	113.5904	0.0996	0.6026	-0.0526	1.0652	0.1142	-0.1198	1
1676820	3005.0122	1852.0938	113.5777	0.2104	0.6033	-0.0760	0.2255	-0.0684	-0.1442	1
1676840	3005.0578	1852.2129	113.5600	0.1442	0.5677	-0.0942	-0.9170	-0.3006	-0.0641	1
1676860	3005.0699	1852.3208	113.5400	-0.0842	0.5016	-0.0940	-1.5760	-0.4055	0.0653	1
1676880	3005.0241	1852.4135	113.5224	-0.3681	0.4280	-0.0741	-1.4652	-0.3669	0.1548	1
1676900	3004.9227	1852.4920	113.5104	-0.5988	0.3672	-0.0448	-0.9082	-0.2552	0.1586	1
1676920	3004.7846	1852.5604	113.5045	-0.7345	0.3279	-0.0171	-0.4018	-0.1303	0.1207	0
1676940	3004.6289	1852.6232	113.5035	-0.7946	0.3080	0.0073	-0.1269	-0.0628	0.1116	1
1676960	3004.4667	1852.6836	113.5074	-0.8184	0.3049	0.0336	-0.0546	0.0279	0.1435	1
1676980	3004.3015	1852.7451	113.5170	-0.8388	0.3194	0.0657	-0.1181	0.1169	0.1842	0
1677000	3004.1312	1852.8113	113.5337	-0.8729	0.3484	0.1001	-0.2319	0.2081	0.1746	1
1677020	3003.9523	1852.8845	113.5570	-0.9164	0.3717	0.1292	-0.2455	0.0876	0.1270	0
1677040	3003.7647	1852.9600	113.5854	-0.9474	0.3577	0.1476	-0.1019	-0.1949	0.0563	1
